400,,COURSE IN MATHEMATICS FOR IIT- JEE,MATH,TMH Companies,156,1,1
401,053450339X,CALCULUS,MATH,James Stewart,500,2,2
402,0471860034,ORDINARY DIFFERENTIAL EQUATIONS,MATHS,GARRETT BIRKHOFF,399,2,2
403,0387988998,FOURIER & WAVELET ANALYSIS,MATHS,BACHMAN NARICI BECKENSTEIN,505,2,2
404,007312561X,INTRODUCTION TO ENUMERATIVE COMBINATORICS,MATHS,MIKLOS BONA,545,2,2
405,,MODERN MATHEMATICAL METHODS FOR PHYSICISTS & ENGINEERS,MATHS,C.D.CANTRELL,410,1,1
406,0155510053,LINEAR ALGEBRA AND ITS APPLICATIONS,MATHS,GILBERT STRANG,505,1,1
407,0135182425,DISCRETE MATHEMATICS.,MATHS,RICHARD JOHNSONBAUGH,701,1,1
408,0122892534,SCIENTIFIC COMPUTING AN INTRODUCTION WITH PARALLEL COMPUTING.,MATHS,GENE GOLUB& JAMES ORTEGA,442,1,1
409,,LINEAR ALGEBRA GEOMETRIC APPROACH,MATHS,S.KUMARESAN,244,1,1
410,0486659429,AN INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,MATHS,EARL A. CODDINGTON,152,1,1
411,0135367972,LINEAR ALGEBRA,MATHS,"KENNETH HOFFMAN
RAY KUNZE",356,1,1
412,,DISCRETE MATHEMATICAL STRUCTURES,MATHS,BERNARD KOLMAN& ROBERT C. BUSBY& SHARON CUTLER ROSS& NADEEM UR-REHMAN.,320,1,1
413,0023548606,DIFFERENTIAL EQUATIONS AND BOUNDARY VALUE PROBLEMS COMPUTING AND MODELING,MATHS,EDWARDS PENNEY,123,1,1
414,,AN INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,MATHS,EARL A. CODDINATION,320,1,1
415,,INTRODUCTION TO PARTIAL DIFFERENTIAL EQUATIONS.,MATHS,K.SANKARA RAO.,254,1,1
416,,COMPUTER ORIENTED NUMERICAL METHODS,MATHS,V.RAJARAMAN,451,1,1
417,0471625469,AN INTRODUCTION TO THE THEORY OF NUMBERS,MATHS,IVAN NIVEN,529,1,1
418,,GRADUATE TEXTS IN MATHEMATICS COMMUNATIVE ALGEBRA WITH A VIEW TOWARD ALGEBRAIC GEOMETRY.,MATHS,EISENBUD,500,1,1
419,048667620X,Partial Differential Equations for scientist and Engineers,MATHS,Stanley  J. Farlow  ,414,1,1
420,,LINEAR ALGEBRA A GEOMETRIC APPROACH,MATHS,S. KUMARESAN,240,1,1
421,,Applied  Ordinary Differential Equations,MATHS,"P.Duchateau & D.Zachaman

",320,1,1
422,,Spectral methods and their Applications,MATHS,"BenﾖYa Gau and  Pen-Yu Kuo  

",410,1,1
423,,Chebyshev and Fourler Spectral methods,MATHS,J. P. Boyd ,564,1,1
424,,Introduction to Liner algebra and Differential Equations,MATHS,John.W.Dettman,350,1,1
425,,Introduction to Differential Equations with Applications,MATHS,E.C.Zachmanoglou& Due  Thoe,340,1,1
426,,Ordinary Differential Equations ,MATHS,Morris Tannenbaurn& H. Polard,258,1,1
427,,COMPUTER ARITHMETIC ALGORITHMS.,MATHS,ISRAEL KOREN,312,1,1
428,354065058X,INTRODUCTION TO CALCULUS AND ANALYSIS VOLUME-1,MATHS,COURANT JOHN.,661,1,1
429,,INTRODUCTION TO CALCULUS AND ANALYSIS VOLUME-2,MATHS,COURANT JOHN,245,1,1
430,,HANDBOOK OF MATHEMATICAL FUNCTIONS WITH FORMULAS& GRAPHS & MATHEMATICAL TABLES.,MATHS,MILTON ABRAMOWITZ& & IRENE A. STEGUN,123,1,1
431,0471676209,LINEAR ALGEBRA IDEAS AND APPLICATIONS,MATHS,RICHARD C. PENNEY,356,2,2
432,0072948620,INTRODUCTION TO GRAPH THEORY,MATHS,GARY CHARTRAND& PING ZHANG,324,2,2
433,,SCIENTIFIC COMPUTING AND DIFFERENTIALS EQUATIONS. AN INTRODUCTION TO NUMERICAL METHODS.,MATHS,GENE H.golub& JAMES M. ORIEGA,215,1,1
434,8120325230,DIFFERENTIAL EQUATIONS AND THEIR APPLICATIONS,MATHS,ZAFAR AHSAN,254,1,1
435,,INTRODUCTION TO PARTIAL DIFFERENTIAL EQUATIONS,MATHS,K. SANKARA RAO,325,1,1
436,,THE F.E.M ITS BASIC &FUNDS,MATHS,ZIENKIEW,365,1,1
437,,A FIRST COURSE IN THE F.E.M ,MATHS,LOGAN,254,1,1
438,0534422004,LINEAR ALGEBRA & ITS APPLICATIONS,MATHS,STRANG,211,1,1
439,0131679953,DISCRETE MATHEMATICS WITH GRAPH THEORY,MATHS,GOODAIRE,255,1,1
440,,AN INTRODUCTION T ORDINARY DIFFERENTIAL EQUATIONS.,MATHS,EARL a. CODDINGTON,235,1,1
441,,COMPUTER ORIENTED NUMERICAL METHODS (THIRD EDITION),MATHS,RAJARAMAN,354,1,1
442,,LINEAR ALGEBRA & ITS APPLICATION,MATHS,GILBERT STRANG,214,1,1
443,057421755X,APPLIED DISCRETE STRUCTURES FOR COMPUTER SCIENCE,MATHS,ALAN DOERR,254,1,1
444,,CALCULUS AND ANALYTIC GEOMETRY(SIXTH EDITION),MATHS,THOMAS FINNEY,251,1,1
445,0471154962,ADVANCED ENGINEERING  MATHEMATICS,MATHS,ERWIN KREYSZIG,356,1,1
446,,THEORY AND PROBLEMS OF VECTOR ANALYSIS AND  AN INTRODUCTION TO TENSOR ANALYSIS.,MATHS,MURRAY R. SPIRGES.,358,1,1
447,8173713693,A PRIMER ON NUMBER SEQUENCES,MATHS,SHAILESH SHIRALI,654,1,1
448,,MATHEMATICS HANDBOOK FOR SCIENCE AND ENGINEERING 5TH  EDITION,MATHS,Lennart Rade& Beetil WESTER GREN.,652,1,1
449,0387906096,PARTIAL DIFFERENTIAL EQUATIONS.,MATHS,FRITZ JOHN,321,1,1
450,,DISCRETE MATHEMATICAL STRUCTURES WITH APPLICATIONS TO COMBINATORICS,MATHS,V.RAMASWAMY,302,1,1
451,,INTRODUCTION TO NUMBER THEORY.,MATHS,MARTIN ERICKSEN& ANTHONY VAZZANA.,345,1,1
452,0387979263,TOPOLOGY AND GEOMETRY,MATHS,GLEN E. BREDON,557,1,1
453,1584503300,MATHEMATICS & PHYSICS FOR PROGRAMMERS.,MATHS,DANNY KODICEK.,608,1,1
454,,NONLINEAR  ORDINARY DIFFERENTIAL EQUATIONS. 4TH EDITION. (AN INTRODUCTION FOR SCIENTISTS AND ENGINEERS.),MATHS,D.W. JORDAN& P.SMITH,354,1,1
455,0821849743,PARTIAL DIFFERENTIAL EQUATIONS.,MATHS,LAWRENCE C.  EVANS,749,1,1
456,1420072676,COMBINATORICS OF COMPOSITIONS AND WORDS,MATHS,SILVIA HEUBACH,321,1,1
457,0412808307,INTRODUCTION TO MATHEMATICAL LOGIC ,MATHS,ELLIOTT MENDELSON,254,1,1
458,,THE AUTONOMY OF MATHEMATICAL KNOWLEDGE HILBERTﾒS PROGRAM REVISITED.,MATHS,CURTIS FRANKS,354,1,1
459,,PARTIAL DIFFERENTIAL EQUATIONS WITH  NUMERICAL SOLUTIONS,MATHS,NAGENDRA KUMAR& RAKESH KUMAR,250,1,1
460,,SERGE LANG ALGEBRA REVISED THIRD EDITION,MATHS,SERGE LANG,214,1,1
461,,A COURSE IN NUMBER THEORY AND CRYPTOGRAPHY SECOND EDITION.,MATHS,NEAL KHOLITZ.,354,1,1
462,,ALGEBRA VOLUME-1,MATHS,B.L.VANDER& WAERDEN,214,1,1
463,,ALGEBRA (VOLUME-II),MATHS,B.L.VANDER WAERDEN,441,1,1
464,,A GATEWAY TO MIODERN MATHEMATICS ADVENTURES IN ITERATION II.(VOLUME.2),MATHS,SHAILESH A. SHIRALI,214,1,1
465,,A GATEWAY TO MODERN MATHEMATICS . ADVENTURES IN ITERATIONﾗI.,MATHS,SHAILESH A. SHIRALI,254,1,1
466,1584888385,INTRODUCTION TO COMBINATORIAL DESIGNS. SECOND EDITION.,MATHS,W.D.WALLIS,365,1,1
467,,ELEMENTS OF GRAPH THEORY,MATHS,Dr. N.S.BHAVE& DR. T.T.RAGHUNATHAN,221,1,1
468,,MATHEMATICAL FOUNDATION OF INFORMATION THEORY,MATHS,A.I.KHINCHIN,213,1,1
469,0201441411,CALCULUS,MATHS,THOMAS AND FINNEY,321,1,1
470,0471413879,SYSTEM ANALYSIS & DESIGN,MIS,,320,1,1
471,0070562210,ANALYSIS & DESIGN OF INFORMATION SYSTEM,MIS,James A. Senn,614,1,1
472,,SYSTEM ANALYSIS & DESIGN,MIS,,213,1,1
473,0134646029,INFORMATION SYSTEM FOR MODERN MANAGEMENT,MIS,Robert G. Murdick,671,4,4
474,,MANAGEMENT INFORMATION SYSTEM,MIS,Milind M. Oka,321,1,1
475,0070562210,ANALYSIS & DESIGN OF INFORMATION SYSTEM,MIS,James A. Senn,214,3,3
476,,MANAGEMENT INFORMATION SYSTEMS. CONCEPTUAL FOUNDATIONS& DESIGN& DEVELOPMENT& AND IMPLEMENTATION,MIS,W.S.Jawadekar,124,1,1
477,013561614X,MANAGING WITH INFORMATION,MIS,Kanter,444,1,1
478,,MANAGEMENT INFORMATION SYSTEM,MIS,Davis,320,3,3
479,,MANAGEMENT INFORMATION SYSTEMS (NOTES) PART-1,MIS,Gadkar,324,1,1
480,,STRUCTURED SYSTEM ANALYSIS,MIS,Cris Gane,320,1,1
481,002421650X,DECISION SUPPORT & EXPERT SYSTEMS,MIS,Turban,697,1,1
482,0131538411,MANAGEMENT INFORMATION SYSTEMS ,MIS,Kenneth C. Laudon& Jane P. Laudon,,1,1
483,0139314520,INSIDE INFORMATION TECHNOLOGY. A PRACTICAL GUIDE TO MANAGEMENT ISSUES. (BUSINESS INFORMATION TECHNOLOGY SERIES),MIS,Tony Gunton,368,1,1
484,0130619604,MANAGEMENT INFORMATION SYSTEMS,MIS,Kenneth C. Laudon& Jane P. Laudon,584,1,1
485,,MIS NOTES FOR MBA PART-I(ZEROX COPY),MIS,B.R.GADKAR,320,4,4
486,0521816874,REMARKABLE PHYSICISTS FROM GALILEO TO YUKAWA,MISC,IOAN JAMES,406,1,1
487,,REMARKABLE MATHEMATICIANS FROM EULER TO VON NEUMANN,MISC,IOAN JAMES,254,1,1
488,0619015268,PRINCIPLES OF WEB DESIGN,MISC,JOEL SKLAR,350,1,1
489,0123748836,ESSENTIAL MATLAB FOR ENGINEERS AND SCIENTISTS.,MISC,BRIAN D. HAHN& DANIEL T. VALENTINE,391,1,1
490,,A BRAIN FRIENDLY GUIDE HEAD FIRST STATISTICS,MISC,DAWN GRIFFITHS,360,1,1
491,,ATLAS,MISC,,321,1,1
492,,MAKING OF MICROSOFT,MISC,Daniel Khblah,320,1,1
493,,GRE 2000 ED,MISC,,254,1,1
494,,GRE FOR DUMMIES,MISC,,152,1,1
495,,GRE COMPUTER SCIENCE,MISC,,354,1,1
496,,QUANTITATIVE APTITUDE,MISC,R.S.Agarwal,156,1,1
497,,MULTIPLE CHOICE QUESTIONS IN COMPUTER SCIENCE,MISC,Tomothy Williams,526,1,1
498,,COMPUTER REPRESENTATION AND MODELS IN MUSIC,MISC,Allan Marsden,354,1,1
499,,BARRONS GRE,MISC,,321,1,1
500,,SCIENCE POPULATION & DEVELOPMENT,MISC,Vasant Gowarikar,321,1,1
501,0525934472,STEPHEN HAWKING,MISC,Michael White,304,1,1
502,,GATE COMPUTER SCIENCE& ENGINEERS,MISC,A.Handa,254,1,1
503,020224985M,STRUCTURED WALKTHROUGHS,MISC,Edward Yourdon,137,1,1
504,,COMPETITION SUCCESS YEAR BOOK-1999,MISC,,354,1,1
505,,SURELY U R JOKING,MISC,Richard P. Feynman,215,1,1
506,,FRONTIERS IN KNOWLEDGE BASED COMPUING,MISC,,325,1,1
507,,COURSE IN MENTAL ABILITY & QUANTITATIVE APTITUDE,MISC,Edgar Thorpe,365,1,1
508,0553175211,A BRIEF HISTORY OF TIME,MISC,Stephen Hawking,240,1,1
509,,REACHING THROUGH TECHNOLOGY,MISC,,254,1,1
510,,INFORMATION SYSTEM THROUGH,MISC,,365,1,1
511,,INTERNATIONAL THESAURRUS,MISC,Rogets,325,1,1
512,0521799554,CAMBRIDGE LEARNER'S DICTIONARY,MISC,Cambridge University Press,245,1,1
513,,WEBSTERS COLLEGIATE DICTIONARY,MISC,Marriam Webeters,256,1,1
514,,OXFORD ADVANCED LEARNER'S DICTONARY,MISC,Oxford University Press,325,1,1
515,0070314888,IBM DICTIONARY OF COMPUTING,MISC,George Mc Daniel,785,1,1
516,0195642449,OXFORD ENGLISH MARATHI DICTIONARY,MISC,R.V.Dhongde,325,1,1
517,,THE OXFORD DICTIONARY OF DIFFICULT WORDS,MISC,Achie Hobson,145,1,1
518,,WORD BANK,MISC,P.V.Gopalkrishnan,256,1,1
519,0198601565,OXFORD BETTER WORD POWER,MISC,Janet Whitcut,365,1,1
520,0192176536,THE STRUCTURE OF THE UNIVERSE,MISC,Jayant Narlikar,254,1,1
521,,HOW TO PREPARE FOR THE GRE TEST ,MISC,Sharon Weiner Barrons Green & Ira Wolf& Ph.D,365,1,1
522,,LANGUAGE IN USE CLASSROOM BOOK NEW EDITION. (PRE INTERMEDIATE),MISC,Adrian Doff& Christopher Jones,256,1,1
523,0195151593,INVISIBLE FRONTIERS THE RACE TO SYNTHESIZE A HUMAN GENE,MISC,Stephen Hall,365,1,1
524,,COMPUTER CAREERS PLACEMENT PREPARATION GUIDE,MISC,S.G.Ganesh,254,1,1
525,,COMPUTER PRACTICE VOLUME-I,MISC,T. Jeyapoovan& Sanjay Saxena,365,1,1
526,,MARATHI ENGLISH DICTIONARY,MISC,Prof. M.K.Deshpande,365,1,1
527,,DK ULTIMATE VISUAL DICTIONARY,MISC,,254,1,1
528,,LANGAUAGE IN USE CLASSROOM BOOK (UPPER INTERMEDIATE),MISC,Adrian Doff& Christopher Jones,741,1,1
529,,LANGUAGE IN USE SELF STUDY WORKBOOK WITH ANSWER KEY. (UPPER INTERMEDIATE),MISC,Adrian Doff& Christopher Jones,852,1,1
530,,LANGUAGE IN USE NEW ED. (PRE INTERMEDIATE) SELF STUDY WORKBOOK WITH ANSWER KEY,MISC,Adrian Doff& Christopher Jones,548,1,1
531,,GENERAL KNOWLEDGE (1991),MISC,KHANNA AND VERMA.,896,1,1
532,,1000 GEOGRAPHY QUIZ,MISC,S.MUTHIAB,652,1,1
533,,A COMPREHENCSIVE DICTIONARY OF CHEMISTRY,MISC,GREG WILLIE,365,1,1
534,,A COMPREHENSIVE DICTIONARY OF PHYSICS,MISC,BERNARD WILSON,254,1,1
535,,LANGUAGE IN USE CLASSROOM BOOK . ( BEGINNER),MISC,Adrian Doff Christopher Jones,252,1,1
536,0192860925,THE SELFISH GENE,MISC,Richard Dawkins,254,1,1
537,,LANGUAGE IN USE SELF STUDY WORKBOOK WITH ANSWER KEY. (BEGINNER),MISC,Adrian Doff& Christopher Jones,200,1,1
538,,INTRODUCTION TO COMPUTERS WITH MS OFFICE 2000,MISC,Alexis Leon & Mathews Leon,250,1,1
539,,SELF STUDY WORKBOOK WITH ANSWER KEY (PRE- INTERMEDIATE),MISC,Adrian Doff& Christpher Jones,260,1,1
540,,LANGUAGE IN USE CLASSROOM BOOK (PRE-INTERMEDIATE),MISC,Adrian Doff & Christropher Jones,230,1,1
541,,COURSE IN MATHEMATICS FOR IIT JOINT ENTRANCE EXAMINATION.,MISC,,210,1,1
542,,A MODERN APPROACH TO VERBAL REASONING,MISC,R.S.Agarwal,250,1,1
543,,MORE PUZZLES,MISC,Shakuntala Devi,256,1,1
544,,PUZZLES TO PUZZLE YOU,MISC,Shakuntala Devi,200,1,1
545,0201835959,THE MYTHICAL MAN-MONTH ESSAYS ON SOFTWARE ENGINEERING,MISC,FREDERICK P.BROOKS,322,1,1
546,1591021375,THE MATH EXPLORER( A JOURNEY THROUGH THE BEAUTY OF MATHEMATICS),MISC,JEFFERSON HANE WEAVER,288,1,1
547,1591020670,MATH CHARMERS,MISC,ALFRED S. POSAMENTIER,301,1,1
548,,A BIOGRAPHY OF THE WORLDﾒS MOST MYSTERIOUS NUMBER,MISC,ALFRED S. POSAMENTIER& INGMAR LEHMANN,300,1,1
549,,GOD CREATED THE INTEGERS,MISC,STEPHEN HAWKING,400,1,1
550,,A DOCUMENT PREPARATION  SYSTEM LATEX USERﾒS GUIDE AND REFERENCE MANUAL.,MISC,LESLIE LAMPORT,210,1,1
551,,GRE ANSWERS TO THE REAL ESSAY QUESTIONS,MISC,MARK ALAN STEWART& J.D,320,1,1
552,8175151617,HOW TO PREPARE FOR THE GRE TEST,MISC,GALGOTIA,120,1,1
553,,THE SELFISH GENE INDIAN EDITION,MISC,Richard Dawkins,320,1,1
554,,TRUTH AND BEAUTY,MISC,S. Chandrasekhar,255,1,1
555,,COMPUTER CAREERS PLACEMENT  PREPARATION GUIDE,MISC,S.G.GANESH,255,1,1
556,,MICROPROCESSOR ARCHITECTURE PROGRAMMING AND APPLICATIONS. WITH THE 8085. THIRD EDITION.,MISC,RAMESH S. GEONKAR,311,1,1
557,0192806130,OXFORD GUIDE TO EFFECTIVE WRITING AND SPEAKING,MISC,JOHN SEELY,320,1,1
558,,SCIENTIFIC WRITING (A Reader And Writerﾒs Guide),MISC,JEAN LUC LEBRUN,325,1,1
559,1584887036,QUANTUM REALITY. THEORY AND PHILOSOPHY.,MISC ,JONATHAN ALLDAY.,350,1,1
560,,WEB TECHNOLOGIES (SECOND EDITION),MISC/REF,GODBOLE/KAHATE,312,1,1
561,,TCP/IP VOLUME-1. THE PROTOCOLS,N/W,W. RICHARD STEVENTS. GABRANT,224,1,1
562,0201634953,TCP/IP ILLUSTRATED VOLUME-3,N/W,STEVENS,225,1,1
563,,EMBEDDED/ REAL TIME SYS. BLACK BOOK,N/W,DR. K.V.K.K. PRASAD,226,1,1
564,0471345865,THE SWITCH BOOK THE COMPLETE GUIDE TO LAN SWITCHING TECHNOLOGY,N/W,RICH SEIFERT,227,1,1
565,0470287152,THE SWITCH BOOK. THE COMPLETE GUIDE TO LAN SWITCHING TECHNOLOGY.,N/W,RICH SEIFERT,228,1,1
566,,SECURE PROGRAMMING COOK BOOK FOR C& C++,N/W,JOHN VIEGA& MATT MESSIER,223,1,1
567,,DATA COMMUNICATIONS AND COMPUTER NETWORKS,N/W,PRAKASH GUPTA,322,1,1
568,,TCP/IP VOLUME.1 THE PROTOCOLS.,N/W,W.RICHARD STEVENTS. GABRANI,335,1,1
569,020163354X,TCP/IP ILLUSTRATED VOLUME-2 THE IMPLEMENTATION.,N/W,WRIGHT STEVENS,336,2,2
570,,TCP/IP ILLUSTRATED VOLUME-3,N/W,STEVENS,244,1,1
571,0134742303,INTERNETWORKING  WITH TCP/IP PRINCIPLES& PROTOCOLS& AND ARCHITECTURE&     ,N/W,DOUGLAS E.COMER ,508,1,1
572,,A CLASSICAL INTRODUCTION TO CRYPTOGRAPHY EXERCISE BOOK.,N/W,THOMAS BAIGNERES& PASCAL JUNOD& VILU JEAN& MONNERAT & SERGE VAUDENAY.,510,1,1
573, ,ENGINEERING OPTIMIZATION METHODS AND APPLICATION,NA,A. RAVINDRAN& K.M RAGSDELL& G.V. REKJAITIS,230,1,1
574,,APPLIED REGRESSION ANALYSIS ,NA,NORMAN R. DRAVER& HARRY SMITH,320,1,1
575,,OPERATION RESEARCH PRINCIPLES AND PRACTICE,NA,RAVIDRAN PHILLIPS& SOLBERG,214,1,1
576,,THEORETICAL NUMERICAL ANALYSIS,NA,KENDALL ATKINSON& WEIMIN HAN,256,1,1
577,,DISCREATE MATHEMATICS WITH ALOGORITHMS,NA,ALBERTSON& HUTUCHINSON,321,1,1
578,0471032948,DIFFERENTIAL EQUATION ,NA,SHEPLEY L. ROSS,254,1,1
579,,FUNDAMENTALS OF WAVELESS(THEORY ALGORITHMS & APPLICATION),NA,JAIDEVA  C. GOSWAMI& ANDREW K. CHAN,145,1,1
580,,A FRIENDLY INTRODUCTION TO NUMERICAL AQNALYSIS,NA,BRADIE,256,1,1
581,0470088214,CONCEPTS AND APPLICATIONS OF FINITE ELEMENT ANALYSIS.,NA,ROBERT D. COOK& DAVID S. MALKUS& MICHAEL E. PLESHA& ROBERT J.WITT,365,1,1
582,,NUMERICAL ANALYSIS (DONATED BY RAGHUNANDAN SIR),NA,RICHARD L. BURDAN& J& DOUGLAS FAIRES,265,1,1
583,0471267538,INTRODUCTION TO THE FINITE ELEMENT METHOD,NA,THOMPSON,245,1,1
584,,LINEAR PROGRAMMING AND NETWORK FLOWS,NA,BAZARA& JARVIS& SHERALI.,256,1,1
585,,NON LINEAR PROGRAMMING THEORY AND ALGORITHMS,NA,SHETTY& SHERALI.,321,1,1
586,,AN INTRODUCTION TO OPTIMIZATION,NA,EDWIN K.P.CHANG& STANISLOW H. ZAK,254,1,1
587,,MATRIX COMPUTATIONAL(ZEROX COPY),NA,GENE H. GOLUB& CHARLES F. VAN LOAN,123,1,1
588,,COMPUTER PROG. & NUMERICAL ANALYSIS,NA,DATTA,350,1,1
589,0898713897,APPLIED NUMERICAL LINEAR ALGEBRA,NA,JAMES W. DEMMEL,491,1,1
590,,MULTIOBJECTIVE OPTIMISATION AND CONTROL,NA,G.P.LIU& J.B.YANG& J.F.WHIDBORNE,321,1,1
591,,SPECTRAL/HP ELEMENT METHODS FOR COMPUTATIONAL FLUID DYNAMICS(NUMERICAL MATHEMATICS AND SCIENTIFIC COMPUTING.) SECOND EDITION.,NA,GEORGE EM KARNIADAKIS,201,1,1
592,,SPECTRAL METHODS FUNDAMENTALS IN SINGLE DOMAINS,NA,C.CANUTO. M.Y. HUSSAINI& A. QUARTERONI. T.A.ZANG,200,1,1
593,,INTRODUCTION TO FINITE AND SPECTRAL ELEMENT METHODS USING MATLAB,NA,C.POZRIKIDIS,300,1,1
594,,NUMERICALS METHODS FOR ENGINEERING,NA,Steru C. Chapra& Raymond P. Canale,120,1,1
595,0136249906,NUMERICAL METHODS FOR MATHEMATICS SCIENCE & ENGINEERING,NA,John H. Mathews,400,1,1
596,,NUMERICAL METHODS F OR ENGINEERING,NA,Steru C. Chapra& Raymond P. Canale,512,1,1
597,,NUMERICAL ANALYSIS,NA,Francis Schels,500,1,1
598,,COMPUTER ERRORS & ALGORITHMS,NA,,230,1,1
599,3764367156,NUMERICAL METHODS FOR SCIENTISTS & ENGINEERS,NA,H.M.Antia,864,1,1
600,020187072X,APPLIED NUMERICAL ANALYSIS,NA,Curtis F. Gerald,240,1,1
601,,NUMERICAL ANALYSIS,NA,Richard Z. Burden,254,1,1
602,,ELEMENTARY NUMERICAL ANALYSIS AND ALGORITHMS,NA,Samuel D Cante& Carl de 1000r,212,1,1
603,,NUMERICAL RECEIPES IN FORTRAN THE ART OF SCIENTIFIC COMPUTING,NA,Press& Teukolky& Vellering& Flannery,302,1,1
604,,NUMERICAL METHODS FOR MATHEMATICS SCIENCE & ENGINEERING,NA,John H. Mathews,321,1,1
605,0073017795,INTRODUCTION TO OPERATIONS RESEARCH,NA,Hillier/ Lieberman,211,1,1
606,,NUMERICAL METHODS FOR MATHEMATICS SCIENCE & ENGINEERING ,NA,John H. Mathews,255,3,3
607,,NUMERICAL RECEIPES IN C,NA,Press.& Teulkolky& Vellering& Flannery,214,1,1
608,,OPERATION RESEARCH,NA,Handy A. Taha,254,1,1
609,,NUMERICAL RECEIPES IN C THE ART OF SCIENTIFIC COMPUTING,NA,William Press,245,1,1
610,,2000 SOLVED PROBLEMS IN NUMERICAL ANALYSIS,NA,Schaum's Series,256,1,1
611,0130488089,OPERATIONS RESEARCH AN INTRODUCTION ,NA,Hamdy A.Taha,830,1,1
612,047185980X,OPERATIONS RESEARCH PRINCIPLES & PRACTICE,NA,Ravindran& Phillips& Solberg,637,1,1
613,0198596502,NUMERICAL SOLUTION OF PARTIAL DIFFERENTIAL EQUATIONS,NA,G.D.Smith,337,1,1
614,0852264275,NUMERICAL SOLUTION OF DIFFERENTIAL EQUATIONS,NA,M.K.Jain,460,1,1
615,,NUMERICAL COMPUTATIONAL TECHNIQUES,NA,J.S.Chitode,350,1,1
616,0675210917,DIGITAL FUNDAMENTALS ,NA,Floyd,362,1,1
617,,NUMERICAL METHODS FOR SCIENTIFIC & ENGINEERING COMPUTATION,NA,M.K.Jain& S.R.K.Iyehgar& R.K.Jain,354,1,1
618,0471089494,AN INTRODUCTION TO OPTIMIZATION,NA,Edwin K.P.Chong& Stanislaw H.Zak,370,1,1
619,8125912754,OPERATION RESEARCH,NA,S. Kalavathy,380,1,1
620,0070080208,OPERATIONS RESEARCH,NA,Richard Bronson& Govindasami Naadimuthu,456,1,1
621,0073039381,THE FOURIER TRANSFORM AND ITS APPLICATIONS,NA,Ronald N. Bracewell,616,1,1
622,0521607930,NUMERICAL SOLUTION OF PARTIAL DIFFERENTIAL EQUATIONS,NA,K.W.Morton & D.F.Mayers,278,1,1
623,8185095140,NUMERICAL ALGORITHMS,NA,E.V.KRISHNAMURTHY& S.K.SEN,629,1,1
624,0486680290,ANALYSIS OF NUMERICAL METHODS,NA,Eugene Isaacson& Herbert Bishop Keller,541,2,2
625,0486652416,NUMERICAL METHODS FOR SCIENTISTS & ENGINEERS,NA,R.W.Hamming,721,2,2
626,0521553768,A FIRST COURSE IN THE NUMERICAL ANALYSIS OF DIFFERENTIAL EQUATIONS,NA,Arieh Iserles,378,2,2
627,0534392008,NUMERICAL ANALYSIS,NA,Richard L. Burden& J.Douglas Faires,847,2,2
628,,INTRODUCTION TO NUMERICAL LINEAR ALGEBRA AND OPTIMISATION,NA,Philippe G. Clarlet,254,1,1
629,1852330155,AN INTRODUCTION TO LAPLACE TRANSFORMS AND FOURIER SERIES,NA,P.P.G. Dyke,250,1,1
630,0521386322,MATRIX ANALYSIS,NA,Roger A. Horn,575,1,1
631,0898713617,NUMERICAL LINEAR ALGEBRA,NA,Lloyd N. Trefethen& David Bau,361,1,1
632,,THE FOURIER TRANSFORM AND ITS APPLICATIONS,NA,RONALD BRACEWELL,365,1,1
633,0534392008,NUMERICAL ANALYSIS,NA,RICHARD L.BURDEN& J.DOUGLAS FAIRES,847,1,1
634,0534955320,NUMERICAL ANALYSIS,NA,RICHARD L.BURDEN& J.DOUGLAS FAIRES,254,1,1
635,,COMPUTER ORIENTED NUMERICAL METHODS,NA,V.RAJARAMAN,120,1,1
636,,FINITE ELEMENT PROCEDURES,NA,KLAUS JURGEN BATHE,245,1,1
637,,THE FOURIER TRANSFORM AND ITS APPLICATIONS,NA,RONALD N. BRACEWELL,215,1,1
638,0898713552,ACCURACY AND STABILITY OF NUMERICAL ALGORITHMS ,NA,NICHOLAS J.Higham,688,1,1
639,0852264348,NUMERICAL METHODS FOR SCIENTIFIC  AND ENGINEERING COMPUTATION.,NA,M.K.JAIN& S.R.K.IYENGAR& R.K.JAIN,406,1,1
640,,NUMERICAL METHODS IN ENGINEERING  AND SCIENCE WITH PROGRAMS IN FORTRAN 77& C&C++.,NA,DR.B.S.GREWAL(KHANNA PUBLISHER),215,1,1
641,,NUMERICAL METHODS FOR MATHEMATICS SCIENCE AND ENGINEERING. (SECOND EDITION),NA,JOHN H. MATHEWS.,365,1,1
642,,NUMERICAL METHODS WITH PROGRAMS IN BASIC FORTRAN& PASCAL AND C++ REVISED EDITION.,NA,S.BALACHANDRA RAO,254,1,1
643,,COMPUTER PROG. & NUMERICAL ANLYSIS.,NA,N.DATTA,214,1,1
644,,GENERALIZED RIEMANN PROBLEMS IN COMPUTATIONAL FLUID DYNAMICS.,NA,MATANIA  BEN-ARTZI JOSEPH FALCOVITZ.,251,1,1
645,,FUNDAMENTAL NUMERICAL ANALYSIS AND ERROR ESTIMATION,NA,NASEEM AHMAD,254,1,1
646,0763750204,LINEAR ALGEBRA THEORY AND APPLICATIONS,NA,WARD CHENEY& DAVID  KINCAID.,740,1,1
